run_directory,csv_row_index,event_type,derived_training_step,mapping_status,evidence,checkpoint_match
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,176,training,177,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,177,training,178,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,178,training,179,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,179,training,180,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,180,training,181,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,181,training,182,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,182,training,183,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,183,training,184,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,184,training,185,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,185,training,186,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,186,training,187,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,187,training,188,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,188,training,189,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,189,training,190,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,190,training,191,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,191,training,192,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,192,training,193,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,193,training,194,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,194,training,195,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,195,training,196,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,196,training,197,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,197,training,198,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,198,training,199,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,199,training,200,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,200,training,201,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,201,training,202,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,202,training,203,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,203,training,204,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,204,training,205,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,205,training,206,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,206,training,207,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,207,training,208,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,208,training,209,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,209,training,210,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,210,training,211,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,211,training,212,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,212,training,213,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,213,training,214,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,214,training,215,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,215,training,216,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,216,training,217,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,217,training,218,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,218,training,219,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,219,training,220,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,220,training,221,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,221,training,222,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,222,training,223,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,223,training,224,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,224,training,225,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,225,training,226,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,226,training,227,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,227,training,228,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,228,training,229,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,229,training,230,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,230,training,231,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,231,training,232,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,232,training,233,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,233,training,234,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,234,training,235,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,235,training,236,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,236,training,237,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,237,training,238,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,238,training,239,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,239,training,240,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,240,training,241,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,241,training,242,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,242,training,243,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,243,training,244,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,244,training,245,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,245,training,246,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,246,training,247,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,247,training,248,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,248,training,249,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,249,training,250,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,250,training,251,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,251,training,252,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,252,training,253,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,253,training,254,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,254,training,255,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,255,training,256,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,256,training,257,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,257,training,258,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,258,training,259,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,259,training,260,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,260,training,261,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,261,training,262,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,262,training,263,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,263,training,264,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,264,training,265,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,265,training,266,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,266,training,267,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,267,training,268,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,268,training,269,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,269,training,270,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,270,training,271,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,271,training,272,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,272,training,273,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,273,training,274,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,274,training,275,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,275,training,276,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,276,training,277,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,277,training,278,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,278,training,279,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,279,training,280,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,280,training,281,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,281,training,282,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,282,training,283,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,283,training,284,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,284,training,285,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,285,training,286,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,286,training,287,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,287,training,288,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,288,training,289,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,289,training,290,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,290,training,291,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,291,training,292,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,292,training,293,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,293,training,294,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,294,training,295,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,295,training,296,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,296,training,297,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,297,training,298,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,298,training,299,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,299,training,300,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,300,training,301,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,301,training,302,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,302,training,303,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,303,training,304,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,304,training,305,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,305,training,306,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,306,training,307,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,307,training,308,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,308,training,309,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1234,309,training,310,derived,row_index+1; 20000 rows == train_batches 20000,
